CustomerID,min_recency,max_recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,Segmented
14089,56.0,56.0,1,158.75,3,4,4,344,Need More Treatment
14090,324.0,324.0,1,76.32000000000001,4,4,4,444,Lost Cheap Customer
14092,7.0,358.0,14,4072.7500000000005,1,1,1,111,Best Customer
14093,12.0,12.0,1,433.85999999999996,1,4,3,143,Need More Treatment
14096,4.0,101.0,17,53258.43000000009,1,1,1,111,Best Customer
14098,36.0,36.0,1,147.34999999999997,2,4,4,244,Need More Treatment
14099,16.0,354.0,11,3095.92,1,1,1,111,Best Customer
14100,137.0,137.0,1,191.95000000000002,3,4,4,344,Need More Treatment
14101,73.0,326.0,6,5976.789999999999,3,1,1,311,Almost Lost Customer
14102,5.0,44.0,5,1075.0299999999997,1,2,2,122,Potential Customer
14104,154.0,165.0,2,216.21,4,3,4,434,Need More Treatment
14105,239.0,239.0,1,1260.3300000000002,4,4,2,442,Need More Treatment
14107,51.0,364.0,7,2688.48,3,1,1,311,Almost Lost Customer
14108,30.0,101.0,2,594.1600000000001,2,3,3,233,Need More Treatment
14109,72.0,72.0,1,80.2,3,4,4,344,Need More Treatment
14110,3.0,266.0,12,5669.649999999999,1,1,1,111,Best Customer
14111,14.0,241.0,4,688.6,1,2,2,122,Potential Customer
14112,22.0,275.0,7,2776.2500000000005,2,1,1,211,Potential Big Spender
14113,3.0,354.0,4,1504.77,1,2,2,122,Potential Customer
14114,273.0,330.0,2,386.53000000000003,4,3,3,433,Need More Treatment
14116,19.0,121.0,5,1382.7400000000002,2,2,2,222,Normal Customer
14117,143.0,143.0,1,90.0,4,4,4,444,Lost Cheap Customer
14121,3.0,59.0,4,2740.2999999999993,1,2,1,121,Potential Big Spender
14124,84.0,84.0,1,419.58000000000004,3,4,3,343,Need More Treatment
14125,10.0,78.0,3,2720.63,1,2,1,121,Potential Big Spender
14126,7.0,10.0,3,643.63,1,2,3,123,Potential Customer
14127,122.0,310.0,3,709.71,3,2,2,322,Potential Customer
14128,60.0,255.0,2,637.5,3,3,3,333,Need More Treatment
14129,1.0,260.0,5,1123.86,1,2,2,122,Potential Customer
14130,319.0,319.0,1,480.90999999999997,4,4,3,443,Need More Treatment
14132,2.0,183.0,11,3586.0299999999997,1,1,1,111,Best Customer
14133,129.0,315.0,3,592.89,3,2,3,323,Potential Customer
14135,1.0,372.0,15,4690.3099999999995,1,1,1,111,Best Customer
14138,1.0,63.0,2,965.8800000000002,1,3,2,132,Need More Treatment
14139,46.0,46.0,1,415.81999999999994,2,4,3,243,Need More Treatment
14140,3.0,31.0,2,920.05,1,3,2,132,Need More Treatment
14141,2.0,105.0,4,890.1800000000001,1,2,2,122,Potential Customer
14142,373.0,373.0,1,311.81000000000006,4,4,3,443,Need More Treatment
14143,133.0,133.0,1,115.8,3,4,4,344,Need More Treatment
14145,46.0,217.0,4,3742.2,2,2,1,221,Potential Big Spender
14146,8.0,357.0,5,2949.57,1,2,1,121,Potential Big Spender
14147,78.0,285.0,2,468.40000000000003,3,3,3,333,Need More Treatment
14148,233.0,233.0,1,157.2,4,4,4,444,Lost Cheap Customer
14149,220.0,220.0,1,259.43000000000006,4,4,4,444,Lost Cheap Customer
14150,35.0,359.0,2,658.6400000000001,2,3,2,232,Need More Treatment
14152,75.0,234.0,2,611.0899999999999,3,3,3,333,Need More Treatment
14154,239.0,239.0,2,1345.62,4,3,2,432,Need More Treatment
14155,266.0,266.0,1,118.75,4,4,4,444,Lost Cheap Customer
14156,9.0,371.0,54,115835.53000000001,1,1,1,111,Best Customer
14157,19.0,285.0,2,392.44000000000005,2,3,3,233,Need More Treatment
14158,40.0,40.0,1,507.66000000000014,2,4,3,243,Need More Treatment
14159,19.0,362.0,11,4621.49,2,1,1,211,Potential Big Spender
14161,215.0,369.0,3,1097.6200000000001,4,2,2,422,Potential Customer
14162,173.0,292.0,2,289.36,4,3,4,434,Need More Treatment
14163,87.0,239.0,4,2445.91,3,2,1,321,Potential Big Spender
14164,70.0,80.0,2,1631.7700000000002,3,3,1,331,Need More Treatment
14165,275.0,275.0,1,120.44,4,4,4,444,Lost Cheap Customer
14167,39.0,331.0,4,562.59,2,2,3,223,Potential Customer
14171,98.0,98.0,1,363.78999999999996,3,4,3,343,Need More Treatment
14173,10.0,219.0,4,450.84000000000003,1,2,3,123,Potential Customer
14174,33.0,33.0,1,134.46,2,4,4,244,Need More Treatment
14175,59.0,329.0,3,3116.4000000000005,3,2,1,321,Potential Big Spender
14176,297.0,367.0,4,574.0,4,2,3,423,Potential Customer
14177,86.0,179.0,4,549.46,3,2,3,323,Potential Customer
14178,8.0,182.0,7,1580.26,1,1,2,112,Need More Treatment
14179,40.0,52.0,2,701.5699999999997,2,3,2,232,Need More Treatment
14180,10.0,372.0,25,4683.97,1,1,1,111,Best Customer
14184,66.0,66.0,1,452.89,3,4,3,343,Need More Treatment
14185,331.0,331.0,1,197.65,4,4,4,444,Lost Cheap Customer
14188,30.0,310.0,6,2048.4100000000003,2,1,1,211,Potential Big Spender
14189,2.0,368.0,15,4622.110000000001,1,1,1,111,Best Customer
14191,1.0,220.0,13,4662.96,1,1,1,111,Best Customer
14193,67.0,269.0,2,853.3899999999999,3,3,2,332,Need More Treatment
14194,4.0,308.0,21,11289.480000000001,1,1,1,111,Best Customer
14195,201.0,252.0,2,962.6999999999999,4,3,2,432,Need More Treatment
14196,106.0,106.0,1,335.52,3,4,3,343,Need More Treatment
14198,18.0,239.0,4,663.5,2,2,2,222,Normal Customer
14199,218.0,218.0,1,185.39999999999998,4,4,4,444,Lost Cheap Customer
14201,60.0,359.0,7,717.74,3,1,2,312,Need More Treatment
14204,2.0,2.0,1,150.60999999999996,1,4,4,144,Need More Treatment
14205,16.0,264.0,2,466.70000000000005,1,3,3,133,Need More Treatment
14206,239.0,239.0,1,328.1599999999999,4,4,3,443,Need More Treatment
14208,94.0,94.0,1,151.73999999999998,3,4,4,344,Need More Treatment
14209,10.0,332.0,6,2067.13,1,1,1,111,Best Customer
14210,105.0,371.0,6,1900.8899999999999,3,1,1,311,Almost Lost Customer
14211,53.0,295.0,9,2212.05,3,1,1,311,Almost Lost Customer
14212,89.0,89.0,1,1070.48,3,4,2,342,Need More Treatment
14214,30.0,277.0,5,1001.48,2,2,2,222,Normal Customer
14215,11.0,368.0,6,1777.9200000000003,1,1,1,111,Best Customer
14216,3.0,37.0,4,1839.2999999999997,1,2,1,121,Potential Big Spender
14217,1.0,366.0,17,1940.2600000000002,1,1,1,111,Best Customer
14218,42.0,42.0,1,169.48000000000002,2,4,4,244,Need More Treatment
14219,4.0,4.0,1,89.94,1,4,4,144,Need More Treatment
14220,247.0,358.0,2,632.4000000000001,4,3,3,433,Need More Treatment
14221,42.0,339.0,9,3427.8500000000004,2,1,1,211,Potential Big Spender
14222,177.0,177.0,1,683.17,4,4,2,442,Need More Treatment
14223,92.0,264.0,3,975.23,3,2,2,322,Potential Customer
14224,110.0,320.0,4,1009.7299999999999,3,2,2,322,Potential Customer
14226,28.0,269.0,5,2184.6399999999994,2,2,1,221,Potential Big Spender
14227,26.0,284.0,10,3344.66,2,1,1,211,Potential Big Spender
14229,51.0,333.0,3,1450.6,3,2,2,322,Potential Customer
14231,183.0,288.0,3,822.0600000000001,4,2,2,422,Potential Customer
14232,42.0,264.0,5,2046.4200000000003,2,2,1,221,Potential Big Spender
14233,49.0,317.0,4,1447.51,2,2,2,222,Normal Customer
14234,22.0,57.0,4,754.1200000000001,2,2,2,222,Normal Customer
14235,75.0,260.0,5,3093.86,3,2,1,321,Potential Big Spender
14236,80.0,372.0,2,490.86000000000007,3,3,3,333,Need More Treatment
14237,373.0,373.0,1,161.00000000000003,4,4,4,444,Lost Cheap Customer
14238,326.0,326.0,1,146.85,4,4,4,444,Lost Cheap Customer
14239,43.0,316.0,11,2323.5000000000005,2,1,1,211,Potential Big Spender
14240,30.0,225.0,2,890.3400000000003,2,3,2,232,Need More Treatment
14241,183.0,183.0,1,213.70000000000002,4,4,4,444,Lost Cheap Customer
14242,234.0,325.0,2,280.54999999999995,4,3,4,434,Need More Treatment
14243,8.0,365.0,10,2535.8800000000006,1,1,1,111,Best Customer
14245,219.0,263.0,2,1677.48,4,3,1,431,Potential Big Spender
14246,110.0,245.0,3,1474.0600000000002,3,2,2,322,Potential Customer
14247,278.0,278.0,1,136.77,4,4,4,444,Lost Cheap Customer
14248,318.0,318.0,1,302.58,4,4,3,443,Need More Treatment
14250,7.0,89.0,3,1904.0500000000006,1,2,1,121,Potential Big Spender
14251,1.0,57.0,5,2879.7000000000007,1,2,1,121,Potential Big Spender
14256,260.0,364.0,2,935.06,4,3,2,432,Need More Treatment
14257,64.0,318.0,5,3099.7200000000003,3,2,1,321,Potential Big Spender
14258,9.0,337.0,9,12669.98,1,1,1,111,Best Customer
14259,141.0,141.0,1,120.0,3,4,4,344,Need More Treatment
14261,50.0,78.0,2,1163.4499999999998,2,3,2,232,Need More Treatment
14262,8.0,240.0,8,2618.2299999999996,1,1,1,111,Best Customer
14264,154.0,245.0,2,333.97,4,3,3,433,Need More Treatment
14265,109.0,148.0,2,530.1800000000001,3,3,3,333,Need More Treatment
14267,162.0,260.0,3,1510.44,4,2,2,422,Potential Customer
14270,331.0,331.0,1,492.6499999999999,4,4,3,443,Need More Treatment
14271,225.0,225.0,1,112.32000000000002,4,4,4,444,Lost Cheap Customer
14272,73.0,254.0,2,437.96000000000004,3,3,3,333,Need More Treatment
14273,51.0,242.0,4,559.97,3,2,3,323,Potential Customer
14276,98.0,289.0,3,1027.69,3,2,2,322,Potential Customer
14277,15.0,212.0,3,3892.800000000001,1,2,1,121,Potential Big Spender
14280,196.0,196.0,1,134.04,4,4,4,444,Lost Cheap Customer
14282,3.0,367.0,15,3701.44,1,1,1,111,Best Customer
14284,30.0,86.0,2,578.45,2,3,3,233,Need More Treatment
14285,21.0,176.0,4,1910.0100000000002,2,2,1,221,Potential Big Spender
14286,23.0,242.0,3,4606.01,2,2,1,221,Potential Big Spender
14287,8.0,198.0,3,156.23,1,2,4,124,Potential Customer
14288,213.0,213.0,1,413.85,4,4,3,443,Need More Treatment
14289,8.0,289.0,6,911.26,1,1,2,112,Need More Treatment
14290,11.0,361.0,5,2311.7,1,2,1,121,Potential Big Spender
14291,1.0,275.0,11,3883.25,1,1,1,111,Best Customer
14292,7.0,282.0,9,4852.429999999999,1,1,1,111,Best Customer
14293,3.0,368.0,4,1046.5599999999997,1,2,2,122,Potential Customer
14295,40.0,40.0,1,166.2,2,4,4,244,Need More Treatment
14297,17.0,274.0,4,1290.48,1,2,2,122,Potential Customer
14298,8.0,360.0,44,50862.44000000001,1,1,1,111,Best Customer
14299,8.0,365.0,9,3482.32,1,1,1,111,Best Customer
14300,18.0,18.0,1,43.2,2,4,4,244,Need More Treatment
14301,117.0,117.0,1,632.04,3,4,3,343,Need More Treatment
14304,222.0,222.0,1,383.45000000000005,4,4,3,443,Need More Treatment
14305,71.0,135.0,3,1803.7600000000002,3,2,1,321,Potential Big Spender
14306,51.0,85.0,2,2083.4199999999996,3,3,1,331,Need More Treatment
14307,88.0,373.0,6,2995.72,3,1,1,311,Almost Lost Customer
14309,8.0,358.0,9,2333.98,1,1,1,111,Best Customer
14311,242.0,242.0,1,229.70999999999998,4,4,4,444,Lost Cheap Customer
14312,46.0,337.0,6,1611.5900000000001,2,1,2,212,Potential Customer
14314,106.0,106.0,1,120.0,3,4,4,344,Need More Treatment
14315,44.0,266.0,6,2477.3799999999997,2,1,1,211,Potential Big Spender
14317,64.0,64.0,1,508.58,3,4,3,343,Need More Treatment
14320,206.0,332.0,2,343.11,4,3,3,433,Need More Treatment
14321,10.0,333.0,5,1530.7500000000002,1,2,2,122,Potential Customer
14323,114.0,238.0,2,574.26,3,3,3,333,Need More Treatment
14326,242.0,242.0,1,166.85,4,4,4,444,Lost Cheap Customer
14327,163.0,163.0,1,311.65000000000003,4,4,3,443,Need More Treatment
14329,17.0,329.0,7,4893.240000000001,1,1,1,111,Best Customer
14331,124.0,135.0,2,462.65999999999997,3,3,3,333,Need More Treatment
14332,22.0,147.0,3,840.2099999999998,2,2,2,222,Normal Customer
14333,67.0,67.0,1,351.45,3,4,3,343,Need More Treatment
14334,16.0,358.0,8,2539.46,1,1,1,111,Best Customer
14335,16.0,96.0,2,454.86,1,3,3,133,Need More Treatment
14336,16.0,276.0,4,1614.9099999999999,1,2,2,122,Potential Customer
14338,161.0,196.0,2,554.22,4,3,3,433,Need More Treatment
14339,242.0,242.0,1,294.56,4,4,4,444,Lost Cheap Customer
14340,218.0,218.0,1,134.7,4,4,4,444,Lost Cheap Customer
14341,45.0,318.0,8,2151.08,2,1,1,211,Potential Big Spender
14342,21.0,210.0,4,628.66,2,2,3,223,Potential Customer
14344,127.0,368.0,8,889.9300000000002,3,1,2,312,Need More Treatment
14345,38.0,38.0,1,108.97999999999999,2,4,4,244,Need More Treatment
14346,120.0,297.0,2,1021.5800000000002,3,3,2,332,Need More Treatment
14348,260.0,260.0,1,409.57,4,4,3,443,Need More Treatment
14349,10.0,10.0,1,133.50000000000006,1,4,4,144,Need More Treatment
14350,274.0,274.0,1,262.09999999999997,4,4,4,444,Lost Cheap Customer
14351,164.0,164.0,1,51.0,4,4,4,444,Lost Cheap Customer
14352,157.0,273.0,4,1078.96,4,2,2,422,Potential Customer
14353,215.0,215.0,1,90.6,4,4,4,444,Lost Cheap Customer
14354,5.0,30.0,2,163.62,1,3,4,134,Need More Treatment
14355,365.0,365.0,1,174.4,4,4,4,444,Lost Cheap Customer
14356,79.0,81.0,2,682.2399999999998,3,3,2,332,Need More Treatment
14357,43.0,43.0,1,225.12000000000012,2,4,4,244,Need More Treatment
14359,19.0,87.0,3,888.33,2,2,2,222,Normal Customer
14360,31.0,94.0,4,2118.0299999999997,2,2,1,221,Potential Big Spender
14362,22.0,22.0,1,151.50000000000003,2,4,4,244,Need More Treatment
14364,108.0,211.0,8,3717.35,3,1,1,311,Almost Lost Customer
14367,8.0,276.0,16,9171.62,1,1,1,111,Best Customer
14368,319.0,319.0,1,155.00000000000003,4,4,4,444,Lost Cheap Customer
14371,295.0,295.0,1,100.5,4,4,4,444,Lost Cheap Customer
14373,358.0,358.0,1,76.55,4,4,4,444,Lost Cheap Customer
14375,185.0,185.0,1,235.56000000000003,4,4,4,444,Lost Cheap Customer
14377,191.0,262.0,2,617.05,4,3,3,433,Need More Treatment
14379,44.0,295.0,2,348.09999999999997,2,3,3,233,Need More Treatment
14381,52.0,52.0,1,202.6800000000001,3,4,4,344,Need More Treatment
14382,26.0,26.0,1,615.4900000000001,2,4,3,243,Need More Treatment
14383,38.0,163.0,3,1247.69,2,2,2,222,Normal Customer
14385,9.0,23.0,3,202.10999999999999,1,2,4,124,Potential Customer
14386,296.0,296.0,1,142.4,4,4,4,444,Lost Cheap Customer
14387,32.0,109.0,3,1727.6,2,2,1,221,Potential Big Spender
14388,10.0,372.0,8,3174.99,1,1,1,111,Best Customer
14389,65.0,190.0,2,1033.64,3,3,2,332,Need More Treatment
14390,10.0,372.0,9,4588.17,1,1,1,111,Best Customer
14393,218.0,218.0,1,67.94999999999999,4,4,4,444,Lost Cheap Customer
14395,2.0,372.0,9,3444.11,1,1,1,111,Best Customer
14396,65.0,371.0,2,487.98999999999995,3,3,3,333,Need More Treatment
14397,2.0,213.0,19,2606.31,1,1,1,111,Best Customer
14400,149.0,149.0,1,559.7,4,4,3,443,Need More Treatment
14401,4.0,359.0,13,4039.9800000000005,1,1,1,111,Best Customer
14403,130.0,247.0,4,1426.31,3,2,2,322,Potential Customer
14404,33.0,369.0,6,1409.72,2,1,2,212,Potential Customer
14406,119.0,119.0,1,156.75,3,4,4,344,Need More Treatment
14407,107.0,276.0,5,2113.0299999999997,3,2,1,321,Potential Big Spender
14408,10.0,264.0,7,2599.0299999999997,1,1,1,111,Best Customer
14409,71.0,368.0,6,2059.4500000000003,3,1,1,311,Almost Lost Customer
14410,92.0,305.0,9,946.68,3,1,2,312,Need More Treatment
14411,310.0,310.0,1,1063.0,4,4,2,442,Need More Treatment
14412,42.0,72.0,2,761.33,2,3,2,232,Need More Treatment
14413,362.0,362.0,1,121.05,4,4,4,444,Lost Cheap Customer
14414,91.0,358.0,7,1485.13,3,1,2,312,Need More Treatment
14415,1.0,360.0,13,5815.589999999999,1,1,1,111,Best Customer
14416,22.0,42.0,2,490.22,2,3,3,233,Need More Treatment
14418,3.0,108.0,3,1937.25,1,2,1,121,Potential Big Spender
14419,10.0,364.0,6,1051.79,1,1,2,112,Need More Treatment
14420,99.0,99.0,1,385.87,3,4,3,343,Need More Treatment
14421,57.0,211.0,2,813.1099999999999,3,3,2,332,Need More Treatment
14422,0.0,267.0,6,4263.640000000001,1,1,1,111,Best Customer
14423,218.0,218.0,1,265.2,4,4,4,444,Lost Cheap Customer
14424,17.0,17.0,1,322.08,1,4,3,143,Need More Treatment
14426,23.0,312.0,10,4084.3799999999997,2,1,1,211,Potential Big Spender
14427,50.0,63.0,2,363.34000000000003,2,3,3,233,Need More Treatment
14428,7.0,325.0,5,1213.6100000000001,1,2,2,122,Potential Customer
14431,302.0,302.0,1,423.26,4,4,3,443,Need More Treatment
14432,9.0,89.0,6,2248.5,1,1,1,111,Best Customer
14434,21.0,72.0,6,1372.8,2,1,2,212,Potential Customer
14436,98.0,98.0,1,89.06,3,4,4,344,Need More Treatment
14437,365.0,365.0,1,63.0,4,4,4,444,Lost Cheap Customer
14438,306.0,306.0,1,131.9,4,4,4,444,Lost Cheap Customer
14439,319.0,319.0,1,2661.24,4,4,1,441,Need More Treatment
14440,8.0,365.0,5,2357.6800000000003,1,2,1,121,Potential Big Spender
14441,0.0,255.0,4,1670.84,1,2,1,121,Potential Big Spender
14442,204.0,316.0,2,1548.87,4,3,2,432,Need More Treatment
14443,53.0,368.0,4,1416.4499999999998,3,2,2,322,Potential Customer
14446,0.0,246.0,4,1005.5499999999998,1,2,2,122,Potential Customer
14447,18.0,280.0,5,1163.23,2,2,2,222,Normal Customer
14448,9.0,364.0,2,375.35,1,3,3,133,Need More Treatment
14449,18.0,372.0,4,885.8,2,2,2,222,Normal Customer
14450,180.0,320.0,3,483.25,4,2,3,423,Potential Customer
14451,60.0,194.0,2,643.8999999999999,3,3,3,333,Need More Treatment
14452,10.0,93.0,2,259.05,1,3,4,134,Need More Treatment
14453,190.0,190.0,1,119.93000000000002,4,4,4,444,Lost Cheap Customer
14456,5.0,142.0,9,3000.7999999999993,1,1,1,111,Best Customer
14457,310.0,310.0,1,113.64,4,4,4,444,Lost Cheap Customer
14459,155.0,155.0,1,1837.9199999999996,4,4,1,441,Need More Treatment
14460,110.0,310.0,3,434.34,3,2,3,323,Potential Customer
14461,148.0,261.0,3,2102.67,4,2,1,421,Potential Big Spender
14462,66.0,339.0,11,1947.5200000000002,3,1,1,311,Almost Lost Customer
14463,98.0,205.0,3,529.62,3,2,3,323,Potential Customer
14465,246.0,302.0,3,1038.44,4,2,2,422,Potential Customer
14466,29.0,372.0,7,2272.4,2,1,1,211,Potential Big Spender
14467,17.0,312.0,4,596.26,1,2,3,123,Potential Customer
14470,11.0,287.0,2,461.18999999999994,1,3,3,133,Need More Treatment
14472,103.0,355.0,8,1852.6699999999998,3,1,1,311,Almost Lost Customer
14473,74.0,282.0,2,234.34000000000003,3,3,4,334,Need More Treatment
14474,46.0,46.0,1,537.71,2,4,3,243,Need More Treatment
14475,71.0,304.0,3,909.27,3,2,2,322,Potential Customer
14476,257.0,257.0,1,193.00000000000003,4,4,4,444,Lost Cheap Customer
14477,19.0,297.0,4,1307.81,2,2,2,222,Normal Customer
14479,253.0,365.0,2,316.25,4,3,3,433,Need More Treatment
14480,11.0,11.0,1,279.05,1,4,4,144,Need More Treatment
14481,164.0,287.0,2,636.51,4,3,3,433,Need More Treatment
14482,18.0,239.0,6,2022.8099999999997,2,1,1,211,Potential Big Spender
14483,281.0,281.0,1,137.10000000000002,4,4,4,444,Lost Cheap Customer
14484,50.0,50.0,1,321.91999999999996,2,4,3,243,Need More Treatment
14485,38.0,38.0,1,162.8,2,4,4,244,Need More Treatment
14487,26.0,368.0,6,1165.48,2,1,2,212,Potential Customer
14488,67.0,67.0,1,1048.3300000000002,3,4,2,342,Need More Treatment
14489,207.0,207.0,1,463.38000000000005,4,4,3,443,Need More Treatment
14491,175.0,372.0,2,340.93,4,3,3,433,Need More Treatment
14493,7.0,155.0,5,2366.59,1,2,1,121,Potential Big Spender
14494,25.0,25.0,1,139.56,2,4,4,244,Need More Treatment
14495,50.0,121.0,2,123.8,2,3,4,234,Need More Treatment
14496,311.0,373.0,2,538.81,4,3,3,433,Need More Treatment
14497,309.0,309.0,1,457.4699999999999,4,4,3,443,Need More Treatment
14498,42.0,361.0,5,1957.3200000000002,2,2,1,221,Potential Big Spender
14499,26.0,278.0,3,808.4399999999999,2,2,2,222,Normal Customer
14500,88.0,189.0,3,356.85,3,2,3,323,Potential Customer
14501,183.0,319.0,2,198.71,4,3,4,434,Need More Treatment
14502,19.0,313.0,11,2408.1399999999985,2,1,1,211,Potential Big Spender
14503,3.0,178.0,6,3543.26,1,1,1,111,Best Customer
14504,47.0,278.0,4,673.26,2,2,2,222,Normal Customer
14505,17.0,362.0,8,5846.7300000000005,1,1,1,111,Best Customer
14506,17.0,369.0,5,1960.6499999999996,1,2,1,121,Potential Big Spender
14507,23.0,276.0,6,1352.88,2,1,2,212,Potential Customer
14508,22.0,89.0,2,268.05,2,3,4,234,Need More Treatment
14511,11.0,133.0,5,1267.4099999999999,1,2,2,122,Potential Customer
14512,187.0,232.0,2,275.28,4,3,4,434,Need More Treatment
14513,100.0,288.0,3,438.49,3,2,3,323,Potential Customer
14514,61.0,331.0,3,990.1999999999999,3,2,2,322,Potential Customer
14515,17.0,218.0,6,2076.8900000000003,1,1,1,111,Best Customer
14517,33.0,141.0,2,330.45000000000005,2,3,3,233,Need More Treatment
14518,64.0,64.0,1,174.37,3,4,4,344,Need More Treatment
14520,1.0,290.0,2,270.6,1,3,4,134,Need More Treatment
14522,24.0,198.0,4,974.54,2,2,2,222,Normal Customer
14523,108.0,108.0,1,241.09000000000003,3,4,4,344,Need More Treatment
14524,31.0,360.0,9,1843.8300000000002,2,1,1,211,Potential Big Spender
14525,19.0,361.0,9,4151.32,2,1,1,211,Potential Big Spender
14527,2.0,369.0,55,8477.529999999999,1,1,1,111,Best Customer
14528,37.0,37.0,1,364.22,2,4,3,243,Need More Treatment
14529,60.0,110.0,3,578.6099999999999,3,2,3,323,Potential Customer
14530,25.0,296.0,6,2862.1099999999997,2,1,1,211,Potential Big Spender
14532,236.0,352.0,4,932.8499999999999,4,2,2,422,Potential Customer
14533,24.0,352.0,7,1836.0200000000002,2,1,1,211,Potential Big Spender
14534,2.0,318.0,18,4150.649999999999,1,1,1,111,Best Customer
14535,60.0,248.0,3,2831.739999999999,3,2,1,321,Potential Big Spender
14536,259.0,259.0,1,170.95000000000002,4,4,4,444,Lost Cheap Customer
14537,57.0,57.0,1,355.5600000000001,3,4,3,343,Need More Treatment
14538,64.0,256.0,2,388.24999999999994,3,3,3,333,Need More Treatment
14539,15.0,44.0,2,537.48,1,3,3,133,Need More Treatment
14540,9.0,309.0,3,952.6600000000001,1,2,2,122,Potential Customer
14541,58.0,319.0,8,1453.3500000000001,3,1,2,312,Need More Treatment
14542,185.0,185.0,1,103.25000000000001,4,4,4,444,Lost Cheap Customer
14543,28.0,364.0,16,3431.680000000001,2,1,1,211,Potential Big Spender
14544,24.0,361.0,2,2004.3000000000002,2,3,1,231,Potential Big Spender
14546,5.0,248.0,5,2543.6799999999994,1,2,1,121,Potential Big Spender
14547,3.0,54.0,8,3953.95,1,1,1,111,Best Customer
14548,150.0,317.0,2,652.8,4,3,3,433,Need More Treatment
14549,311.0,311.0,1,289.2399999999999,4,4,4,444,Lost Cheap Customer
14550,10.0,44.0,2,757.3699999999999,1,3,2,132,Need More Treatment
14551,18.0,204.0,2,186.23000000000002,2,3,4,234,Need More Treatment
14552,151.0,151.0,1,164.22000000000003,4,4,4,444,Lost Cheap Customer
14553,19.0,339.0,5,859.2699999999999,2,2,2,222,Normal Customer
